Holiday,Temperature,Rain_1h,Snow_1h,Clouds_All,Weather_Main,Weather_Description,Date_Time,Traffic_Volume,Month,Day,Year,Hour
None,51.29,0.0,0.0,12,Clouds,few clouds,10/21/2016 13:00,4506,10,21,2016,13
None,52.0,0.0,0.0,68,Clouds,broken clouds,10/21/2016 14:00,5022,10,21,2016,14
None,52.0,0.0,0.0,68,Clouds,broken clouds,10/21/2016 15:00,5257,10,21,2016,15
None,52.0,0.0,0.0,68,Clouds,broken clouds,10/21/2016 16:00,5997,10,21,2016,16
None,47.46,0.0,0.0,56,Clouds,broken clouds,10/21/2016 17:00,5650,10,21,2016,17
None,47.46,0.0,0.0,56,Clouds,broken clouds,10/21/2016 18:00,4684,10,21,2016,18
None,47.46,0.0,0.0,56,Clouds,broken clouds,10/21/2016 19:00,3892,10,21,2016,19
None,43.64,0.0,0.0,0,Clear,Sky is Clear,10/21/2016 20:00,3228,10,21,2016,20
None,43.64,0.0,0.0,0,Clear,Sky is Clear,10/21/2016 21:00,3283,10,21,2016,21
None,43.64,0.0,0.0,0,Clear,Sky is Clear,10/21/2016 22:00,3462,10,21,2016,22
None,41.11,0.0,0.0,12,Clouds,few clouds,10/21/2016 23:00,2010,10,21,2016,23
None,41.11,0.0,0.0,12,Clouds,few clouds,10/22/2016 00:00,1295,10,22,2016,0
None,41.11,0.0,0.0,12,Clouds,few clouds,10/22/2016 01:00,1001,10,22,2016,1
None,38.85,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 02:00,745,10,22,2016,2
None,38.85,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 03:00,484,10,22,2016,3
None,38.85,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 04:00,447,10,22,2016,4
None,32.81,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 05:00,795,10,22,2016,5
None,32.81,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 06:00,1439,10,22,2016,6
None,32.81,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 07:00,2061,10,22,2016,7
None,45.97,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 08:00,3073,10,22,2016,8
None,48.7,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 10:00,3718,10,22,2016,10
None,48.7,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 11:00,3981,10,22,2016,11
None,60.2,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 12:00,4130,10,22,2016,12
None,60.2,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 13:00,3863,10,22,2016,13
None,60.2,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 14:00,4068,10,22,2016,14
None,62.99,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 15:00,5004,10,22,2016,15
None,62.99,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 16:00,4603,10,22,2016,16
None,62.99,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 17:00,4460,10,22,2016,17
None,50.44,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 18:00,3905,10,22,2016,18
None,50.44,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 19:00,3590,10,22,2016,19
None,50.44,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 20:00,3153,10,22,2016,20
None,45.23,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 21:00,2598,10,22,2016,21
None,45.23,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 22:00,1559,10,22,2016,22
None,45.23,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 23:00,1219,10,22,2016,23
None,44.76,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 00:00,1295,10,23,2016,0
None,44.76,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 01:00,1001,10,23,2016,1
None,44.76,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 02:00,745,10,23,2016,2
None,45.09,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 03:00,484,10,23,2016,3
None,45.09,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 04:00,447,10,23,2016,4
None,45.09,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 05:00,721,10,23,2016,5
None,44.03,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 06:00,1189,10,23,2016,6
None,44.03,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 07:00,1641,10,23,2016,7
None,44.03,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 08:00,2375,10,23,2016,8
None,50.82,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 09:00,2595,10,23,2016,9
None,50.82,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 10:00,3307,10,23,2016,10
None,50.82,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 11:00,3959,10,23,2016,11
None,57.46,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 12:00,3921,10,23,2016,12
None,57.46,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 13:00,3822,10,23,2016,13
None,57.46,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 14:00,3790,10,23,2016,14
None,57.57,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 15:00,4435,10,23,2016,15
None,57.57,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 16:00,4603,10,23,2016,16
None,57.57,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 17:00,4460,10,23,2016,17
None,52.22,0.0,0.0,44,Clouds,scattered clouds,10/23/2016 18:00,3905,10,23,2016,18
None,52.22,0.0,0.0,44,Clouds,scattered clouds,10/23/2016 19:00,3590,10,23,2016,19
None,52.22,0.0,0.0,44,Clouds,scattered clouds,10/23/2016 20:00,3153,10,23,2016,20
None,45.21,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 21:00,2598,10,23,2016,21
None,45.21,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 22:00,1559,10,23,2016,22
None,45.21,0.0,0.0,0,Clear,Sky is Clear,10/23/2016 23:00,1219,10,23,2016,23
None,39.71,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 00:00,579,10,24,2016,0
None,39.71,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 01:00,383,10,24,2016,1
None,39.71,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 02:00,315,10,24,2016,2
None,34.91,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 03:00,375,10,24,2016,3
None,34.91,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 04:00,880,10,24,2016,4
None,34.91,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 05:00,2798,10,24,2016,5
None,29.64,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 06:00,5610,10,24,2016,6
None,29.64,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 07:00,5766,10,24,2016,7
None,29.64,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 08:00,5110,10,24,2016,8
None,39.03,0.0,0.0,8,Clear,sky is clear,10/24/2016 09:00,4660,10,24,2016,9
None,39.03,0.0,0.0,8,Clear,sky is clear,10/24/2016 10:00,3867,10,24,2016,10
None,39.03,0.0,0.0,8,Clear,sky is clear,10/24/2016 11:00,3934,10,24,2016,11
None,48.67,0.0,0.0,8,Clear,sky is clear,10/24/2016 12:00,4166,10,24,2016,12
None,48.67,0.0,0.0,8,Clear,sky is clear,10/24/2016 13:00,4382,10,24,2016,13
None,48.67,0.0,0.0,8,Clear,sky is clear,10/24/2016 14:00,4581,10,24,2016,14
None,51.63,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 15:00,4773,10,24,2016,15
None,51.63,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 16:00,6252,10,24,2016,16
None,51.63,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 17:00,5735,10,24,2016,17
None,40.79,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 18:00,4257,10,24,2016,18
None,40.79,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 19:00,2901,10,24,2016,19
None,40.79,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 20:00,2193,10,24,2016,20
None,34.51,0.0,0.0,32,Clouds,scattered clouds,10/24/2016 21:00,1936,10,24,2016,21
None,34.51,0.0,0.0,32,Clouds,scattered clouds,10/24/2016 22:00,1310,10,24,2016,22
None,34.51,0.0,0.0,32,Clouds,scattered clouds,10/24/2016 23:00,874,10,24,2016,23
None,35.85,0.0,0.0,80,Clouds,broken clouds,10/25/2016 00:00,536,10,25,2016,0
None,35.85,0.0,0.0,80,Clouds,broken clouds,10/25/2016 01:00,306,10,25,2016,1
None,35.85,0.0,0.0,80,Clouds,broken clouds,10/25/2016 02:00,232,10,25,2016,2
None,35.5,0.0,0.0,80,Clouds,broken clouds,10/25/2016 03:00,327,10,25,2016,3
None,35.5,0.0,0.0,80,Clouds,broken clouds,10/25/2016 04:00,807,10,25,2016,4
None,35.5,0.0,0.0,80,Clouds,broken clouds,10/25/2016 05:00,2738,10,25,2016,5
None,38.05,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 06:00,5510,10,25,2016,6
None,38.05,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 07:00,6149,10,25,2016,7
None,38.05,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 08:00,5526,10,25,2016,8
None,44.38,0.0,0.0,48,Clouds,scattered clouds,10/25/2016 09:00,4881,10,25,2016,9
None,44.38,0.0,0.0,48,Clouds,scattered clouds,10/25/2016 10:00,4033,10,25,2016,10
None,44.38,0.0,0.0,48,Clouds,scattered clouds,10/25/2016 11:00,4245,10,25,2016,11
None,53.22,0.0,0.0,76,Clouds,broken clouds,10/25/2016 12:00,4399,10,25,2016,12
None,53.22,0.0,0.0,76,Clouds,broken clouds,10/25/2016 13:00,4380,10,25,2016,13
None,53.22,0.0,0.0,76,Clouds,broken clouds,10/25/2016 14:00,4664,10,25,2016,14
None,55.04,0.0,0.0,88,Clouds,overcast clouds,10/25/2016 15:00,4691,10,25,2016,15
None,55.04,0.0,0.0,88,Clouds,overcast clouds,10/25/2016 16:00,6087,10,25,2016,16
None,55.04,0.0,0.0,88,Clouds,overcast clouds,10/25/2016 17:00,5825,10,25,2016,17
None,52.03,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 18:00,4167,10,25,2016,18
None,52.03,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 19:00,2857,10,25,2016,19
None,52.03,0.0,0.0,92,Clouds,overcast clouds,10/25/2016 20:00,2358,10,25,2016,20
None,46.8,0.0,0.0,92,Rain,light rain,10/25/2016 21:00,2078,10,25,2016,21
None,46.8,0.0,0.0,92,Rain,light rain,10/25/2016 22:00,1402,10,25,2016,22
None,46.8,0.0,0.0,92,Rain,light rain,10/25/2016 23:00,846,10,25,2016,23
None,44.6,0.0,0.0,92,Rain,moderate rain,10/26/2016 00:00,467,10,26,2016,0
None,44.6,0.0,0.0,92,Rain,moderate rain,10/26/2016 01:00,286,10,26,2016,1
None,44.6,0.0,0.0,92,Rain,moderate rain,10/26/2016 02:00,223,10,26,2016,2
None,42.94,0.0,0.0,92,Rain,moderate rain,10/26/2016 03:00,326,10,26,2016,3
None,42.94,0.0,0.0,92,Rain,moderate rain,10/26/2016 04:00,823,10,26,2016,4
None,42.94,0.0,0.0,92,Rain,moderate rain,10/26/2016 05:00,2716,10,26,2016,5
None,42.49,0.0,0.0,100,Rain,moderate rain,10/26/2016 06:00,5270,10,26,2016,6
None,42.49,0.0,0.0,100,Rain,moderate rain,10/26/2016 07:00,5380,10,26,2016,7
None,42.49,0.0,0.0,100,Rain,moderate rain,10/26/2016 08:00,5120,10,26,2016,8
None,43.59,0.0,0.0,92,Rain,light rain,10/26/2016 09:00,4466,10,26,2016,9
None,43.59,0.0,0.0,92,Rain,light rain,10/26/2016 10:00,4201,10,26,2016,10
None,43.59,0.0,0.0,92,Rain,light rain,10/26/2016 11:00,4159,10,26,2016,11
None,44.16,0.0,0.0,92,Rain,light rain,10/26/2016 12:00,4372,10,26,2016,12
None,44.16,0.0,0.0,92,Rain,light rain,10/26/2016 13:00,4362,10,26,2016,13
None,44.16,0.0,0.0,92,Rain,light rain,10/26/2016 14:00,4632,10,26,2016,14
None,44.2,0.0,0.0,92,Rain,light rain,10/26/2016 15:00,4756,10,26,2016,15
None,44.2,0.0,0.0,92,Rain,light rain,10/26/2016 16:00,6171,10,26,2016,16
None,44.2,0.0,0.0,92,Rain,light rain,10/26/2016 17:00,6000,10,26,2016,17
None,42.85,0.0,0.0,80,Clouds,broken clouds,10/26/2016 18:00,4458,10,26,2016,18
None,42.85,0.0,0.0,80,Clouds,broken clouds,10/26/2016 19:00,2993,10,26,2016,19
None,42.85,0.0,0.0,80,Clouds,broken clouds,10/26/2016 20:00,2446,10,26,2016,20
None,40.77,0.0,0.0,80,Clouds,broken clouds,10/26/2016 21:00,1970,10,26,2016,21
None,40.77,0.0,0.0,80,Clouds,broken clouds,10/26/2016 22:00,1408,10,26,2016,22
None,40.77,0.0,0.0,80,Clouds,broken clouds,10/26/2016 23:00,2202,10,26,2016,23
None,40.07,0.0,0.0,80,Clouds,broken clouds,10/27/2016 00:00,589,10,27,2016,0
None,40.07,0.0,0.0,80,Clouds,broken clouds,10/27/2016 01:00,325,10,27,2016,1
None,40.07,0.0,0.0,80,Clouds,broken clouds,10/27/2016 02:00,245,10,27,2016,2
None,37.26,0.0,0.0,56,Clouds,broken clouds,10/27/2016 03:00,352,10,27,2016,3
None,37.26,0.0,0.0,56,Clouds,broken clouds,10/27/2016 04:00,835,10,27,2016,4
None,37.26,0.0,0.0,56,Clouds,broken clouds,10/27/2016 05:00,2700,10,27,2016,5
None,34.95,0.0,0.0,20,Clouds,few clouds,10/27/2016 06:00,5350,10,27,2016,6
None,34.95,0.0,0.0,20,Clouds,few clouds,10/27/2016 07:00,6170,10,27,2016,7
None,34.95,0.0,0.0,20,Clouds,few clouds,10/27/2016 08:00,5798,10,27,2016,8
None,42.1,0.0,0.0,36,Clouds,scattered clouds,10/27/2016 09:00,4827,10,27,2016,9
None,42.1,0.0,0.0,36,Clouds,scattered clouds,10/27/2016 10:00,4164,10,27,2016,10
None,42.1,0.0,0.0,36,Clouds,scattered clouds,10/27/2016 11:00,4432,10,27,2016,11
None,46.97,0.0,0.0,80,Clouds,broken clouds,10/27/2016 12:00,4556,10,27,2016,12
None,46.97,0.0,0.0,80,Clouds,broken clouds,10/27/2016 13:00,4710,10,27,2016,13
None,46.97,0.0,0.0,80,Clouds,broken clouds,10/27/2016 14:00,4772,10,27,2016,14
None,49.53,0.0,0.0,12,Clouds,few clouds,10/27/2016 15:00,4922,10,27,2016,15
None,49.53,0.0,0.0,12,Clouds,few clouds,10/27/2016 16:00,6534,10,27,2016,16
None,49.53,0.0,0.0,12,Clouds,few clouds,10/27/2016 17:00,6013,10,27,2016,17
None,45.34,0.0,0.0,0,Clear,Sky is Clear,10/27/2016 18:00,4634,10,27,2016,18
None,45.34,0.0,0.0,0,Clear,Sky is Clear,10/27/2016 19:00,3514,10,27,2016,19
None,45.34,0.0,0.0,0,Clear,Sky is Clear,10/27/2016 20:00,2646,10,27,2016,20
None,45.56,0.0,0.0,64,Clouds,broken clouds,10/27/2016 21:00,2492,10,27,2016,21
None,45.56,0.0,0.0,64,Clouds,broken clouds,10/27/2016 22:00,1860,10,27,2016,22
None,45.56,0.0,0.0,64,Clouds,broken clouds,10/27/2016 23:00,1981,10,27,2016,23
None,46.8,0.0,0.0,12,Clouds,few clouds,10/28/2016 00:00,697,10,28,2016,0
None,46.8,0.0,0.0,12,Clouds,few clouds,10/28/2016 01:00,389,10,28,2016,1
None,46.8,0.0,0.0,12,Clouds,few clouds,10/28/2016 02:00,342,10,28,2016,2
None,47.78,0.0,0.0,56,Clouds,broken clouds,10/28/2016 03:00,380,10,28,2016,3
None,47.78,0.0,0.0,56,Clouds,broken clouds,10/28/2016 04:00,799,10,28,2016,4
None,47.78,0.0,0.0,56,Clouds,broken clouds,10/28/2016 05:00,2504,10,28,2016,5
None,51.24,0.0,0.0,56,Clouds,broken clouds,10/28/2016 06:00,5369,10,28,2016,6
None,51.24,0.0,0.0,56,Clouds,broken clouds,10/28/2016 07:00,6310,10,28,2016,7
None,51.24,0.0,0.0,56,Clouds,broken clouds,10/28/2016 08:00,5082,10,28,2016,8
None,54.81,0.0,0.0,48,Clouds,scattered clouds,10/28/2016 09:00,4637,10,28,2016,9
None,54.81,0.0,0.0,48,Clouds,scattered clouds,10/28/2016 10:00,4324,10,28,2016,10
None,54.81,0.0,0.0,48,Clouds,scattered clouds,10/28/2016 11:00,4584,10,28,2016,11
None,64.38,0.0,0.0,44,Clouds,scattered clouds,10/28/2016 12:00,4570,10,28,2016,12
None,64.38,0.0,0.0,44,Clouds,scattered clouds,10/28/2016 13:00,4668,10,28,2016,13
None,64.38,0.0,0.0,44,Clouds,scattered clouds,10/28/2016 14:00,4825,10,28,2016,14
None,70.36,0.0,0.0,8,Clear,sky is clear,10/28/2016 15:00,5640,10,28,2016,15
None,70.36,0.0,0.0,8,Clear,sky is clear,10/28/2016 16:00,5998,10,28,2016,16
None,70.36,0.0,0.0,8,Clear,sky is clear,10/28/2016 17:00,5621,10,28,2016,17
None,62.82,0.0,0.0,0,Clear,Sky is Clear,10/28/2016 18:00,4982,10,28,2016,18
None,62.82,0.0,0.0,0,Clear,Sky is Clear,10/28/2016 19:00,3788,10,28,2016,19
None,62.82,0.0,0.0,0,Clear,Sky is Clear,10/28/2016 20:00,2911,10,28,2016,20
None,55.32,0.0,0.0,56,Clouds,broken clouds,10/28/2016 21:00,2785,10,28,2016,21
None,55.32,0.0,0.0,56,Clouds,broken clouds,10/28/2016 22:00,2671,10,28,2016,22
None,55.32,0.0,0.0,56,Clouds,broken clouds,10/28/2016 23:00,1940,10,28,2016,23
None,52.35,0.0,0.0,80,Clouds,broken clouds,10/29/2016 00:00,1151,10,29,2016,0
None,52.35,0.0,0.0,80,Clouds,broken clouds,10/29/2016 01:00,793,10,29,2016,1
None,52.35,0.0,0.0,80,Clouds,broken clouds,10/29/2016 02:00,580,10,29,2016,2
None,51.18,0.0,0.0,56,Clouds,broken clouds,10/29/2016 03:00,644,10,29,2016,3
None,51.18,0.0,0.0,56,Clouds,broken clouds,10/29/2016 04:00,607,10,29,2016,4
None,51.18,0.0,0.0,56,Clouds,broken clouds,10/29/2016 05:00,802,10,29,2016,5
None,48.69,0.0,0.0,80,Clouds,broken clouds,10/29/2016 06:00,1470,10,29,2016,6
None,48.69,0.0,0.0,80,Clouds,broken clouds,10/29/2016 07:00,2328,10,29,2016,7
None,48.69,0.0,0.0,80,Clouds,broken clouds,10/29/2016 08:00,3251,10,29,2016,8
None,50.99,0.0,0.0,80,Clouds,broken clouds,10/29/2016 09:00,3823,10,29,2016,9
None,50.99,0.0,0.0,80,Clouds,broken clouds,10/29/2016 10:00,4007,10,29,2016,10
None,50.99,0.0,0.0,80,Clouds,broken clouds,10/29/2016 11:00,4451,10,29,2016,11
None,52.68,0.0,0.0,92,Clouds,overcast clouds,10/29/2016 12:00,4144,10,29,2016,12
None,52.68,0.0,0.0,92,Clouds,overcast clouds,10/29/2016 13:00,3807,10,29,2016,13
None,52.68,0.0,0.0,92,Clouds,overcast clouds,10/29/2016 14:00,3789,10,29,2016,14
None,52.09,0.0,0.0,92,Rain,light rain,10/29/2016 15:00,3779,10,29,2016,15
None,52.09,0.0,0.0,92,Rain,light rain,10/29/2016 16:00,3899,10,29,2016,16
None,52.09,0.0,0.0,92,Rain,light rain,10/29/2016 17:00,3825,10,29,2016,17
None,48.9,0.0,0.0,92,Rain,light rain,10/29/2016 18:00,3713,10,29,2016,18
None,48.9,0.0,0.0,92,Rain,light rain,10/29/2016 19:00,3305,10,29,2016,19
None,48.9,0.0,0.0,92,Rain,light rain,10/29/2016 20:00,2824,10,29,2016,20
None,46.81,0.0,0.0,64,Rain,light rain,10/29/2016 21:00,3790,10,29,2016,21
None,46.81,0.0,0.0,64,Rain,light rain,10/29/2016 22:00,3689,10,29,2016,22
None,46.81,0.0,0.0,64,Rain,light rain,10/29/2016 23:00,2134,10,29,2016,23
None,43.0,0.0,0.0,48,Clouds,scattered clouds,10/30/2016 00:00,1289,10,30,2016,0
None,43.0,0.0,0.0,48,Clouds,scattered clouds,10/30/2016 01:00,708,10,30,2016,1
None,43.0,0.0,0.0,48,Clouds,scattered clouds,10/30/2016 02:00,432,10,30,2016,2
None,37.95,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 03:00,429,10,30,2016,3
None,37.95,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 04:00,325,10,30,2016,4
None,37.95,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 05:00,469,10,30,2016,5
None,32.83,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 06:00,750,10,30,2016,6
None,32.83,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 07:00,998,10,30,2016,7
None,32.83,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 08:00,1692,10,30,2016,8
None,38.74,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 09:00,2276,10,30,2016,9
None,38.74,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 10:00,3014,10,30,2016,10
None,38.74,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 11:00,3277,10,30,2016,11
None,45.45,0.0,0.0,12,Clouds,few clouds,10/30/2016 12:00,3644,10,30,2016,12
None,45.45,0.0,0.0,12,Clouds,few clouds,10/30/2016 13:00,3911,10,30,2016,13
None,45.45,0.0,0.0,12,Clouds,few clouds,10/30/2016 14:00,4204,10,30,2016,14
None,47.91,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 15:00,3893,10,30,2016,15
None,47.91,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 16:00,4065,10,30,2016,16
None,47.91,0.0,0.0,0,Clear,Sky is Clear,10/30/2016 17:00,4060,10,30,2016,17
None,39.47,0.0,0.0,8,Clear,sky is clear,10/30/2016 18:00,3616,10,30,2016,18
None,39.47,0.0,0.0,8,Clear,sky is clear,10/30/2016 19:00,2973,10,30,2016,19
None,39.47,0.0,0.0,8,Clear,sky is clear,10/30/2016 20:00,2378,10,30,2016,20
None,37.03,0.0,0.0,24,Clouds,few clouds,10/30/2016 21:00,2001,10,30,2016,21
None,37.03,0.0,0.0,24,Clouds,few clouds,10/30/2016 22:00,1459,10,30,2016,22
None,37.03,0.0,0.0,24,Clouds,few clouds,10/30/2016 23:00,1006,10,30,2016,23
None,37.9,0.0,0.0,48,Clouds,scattered clouds,10/31/2016 00:00,492,10,31,2016,0
None,37.9,0.0,0.0,48,Clouds,scattered clouds,10/31/2016 01:00,329,10,31,2016,1
None,37.9,0.0,0.0,48,Clouds,scattered clouds,10/31/2016 02:00,255,10,31,2016,2
None,41.91,0.0,0.0,64,Clouds,broken clouds,10/31/2016 03:00,304,10,31,2016,3
None,41.91,0.0,0.0,64,Clouds,broken clouds,10/31/2016 04:00,787,10,31,2016,4
None,41.91,0.0,0.0,64,Clouds,broken clouds,10/31/2016 05:00,2623,10,31,2016,5
None,43.88,0.0,0.0,32,Clouds,scattered clouds,10/31/2016 06:00,5548,10,31,2016,6
None,43.88,0.0,0.0,32,Clouds,scattered clouds,10/31/2016 07:00,6119,10,31,2016,7
None,43.88,0.0,0.0,32,Clouds,scattered clouds,10/31/2016 08:00,5108,10,31,2016,8
None,47.38,0.0,0.0,92,Clouds,overcast clouds,10/31/2016 09:00,4795,10,31,2016,9
None,47.38,0.0,0.0,92,Clouds,overcast clouds,10/31/2016 10:00,4002,10,31,2016,10
None,47.38,0.0,0.0,92,Clouds,overcast clouds,10/31/2016 11:00,4160,10,31,2016,11
None,54.92,0.0,0.0,76,Rain,light rain,10/31/2016 12:00,4230,10,31,2016,12
None,54.92,0.0,0.0,76,Rain,light rain,10/31/2016 13:00,4351,10,31,2016,13
None,54.92,0.0,0.0,76,Rain,light rain,10/31/2016 14:00,4727,10,31,2016,14
None,56.94,0.0,0.0,92,Rain,light rain,10/31/2016 15:00,5500,10,31,2016,15
None,56.94,0.0,0.0,92,Rain,light rain,10/31/2016 16:00,6242,10,31,2016,16
None,56.94,0.0,0.0,92,Rain,light rain,10/31/2016 17:00,5327,10,31,2016,17
None,57.21,0.0,0.0,92,Rain,light rain,10/31/2016 18:00,3455,10,31,2016,18
None,57.21,0.0,0.0,92,Rain,light rain,10/31/2016 19:00,2282,10,31,2016,19
None,57.21,0.0,0.0,92,Rain,light rain,10/31/2016 20:00,2147,10,31,2016,20
None,58.02,0.0,0.0,0,Clear,Sky is Clear,10/31/2016 21:00,2090,10,31,2016,21
None,58.02,0.0,0.0,0,Clear,Sky is Clear,10/31/2016 22:00,1511,10,31,2016,22
None,58.02,0.0,0.0,0,Clear,Sky is Clear,10/31/2016 23:00,1019,10,31,2016,23
None,55.85,0.0,0.0,8,Clear,sky is clear,11/01/2016 00:00,565,11,1,2016,0
None,55.85,0.0,0.0,8,Clear,sky is clear,11/01/2016 01:00,394,11,1,2016,1
None,55.85,0.0,0.0,8,Clear,sky is clear,11/01/2016 02:00,252,11,1,2016,2
None,50.9,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 03:00,320,11,1,2016,3
None,50.9,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 04:00,799,11,1,2016,4
None,50.9,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 05:00,2707,11,1,2016,5
None,46.97,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 06:00,5502,11,1,2016,6
None,46.97,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 07:00,6092,11,1,2016,7
None,46.97,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 08:00,5467,11,1,2016,8
None,50.78,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 09:00,4892,11,1,2016,9
None,50.78,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 10:00,4293,11,1,2016,10
None,50.78,0.0,0.0,0,Clear,Sky is Clear,11/01/2016 11:00,4285,11,1,2016,11
None,57.2,0.0,0.0,1,Clear,sky is clear,11/01/2016 12:00,4252,11,1,2016,12
None,60.08,0.0,0.0,40,Clouds,scattered clouds,11/01/2016 13:00,4608,11,1,2016,13
None,61.05,0.0,0.0,1,Clear,sky is clear,11/01/2016 14:00,4743,11,1,2016,14
None,61.88,0.0,0.0,1,Clear,sky is clear,11/01/2016 15:00,5271,11,1,2016,15
None,61.16,0.0,0.0,75,Clouds,broken clouds,11/01/2016 16:00,6103,11,1,2016,16
None,60.57,0.0,0.0,1,Clear,sky is clear,11/01/2016 17:00,5926,11,1,2016,17
None,57.11,0.0,0.0,1,Clear,sky is clear,11/01/2016 18:00,4563,11,1,2016,18
None,52.59,0.0,0.0,1,Clear,sky is clear,11/01/2016 19:00,3097,11,1,2016,19
None,49.01,0.0,0.0,1,Clear,sky is clear,11/01/2016 20:00,2494,11,1,2016,20
None,45.5,0.0,0.0,1,Clear,sky is clear,11/01/2016 21:00,3161,11,1,2016,21
None,44.73,0.0,0.0,1,Clear,sky is clear,11/01/2016 22:00,2922,11,1,2016,22
None,42.93,0.0,0.0,1,Clear,sky is clear,11/01/2016 23:00,1079,11,1,2016,23
None,42.33,0.0,0.0,1,Clear,sky is clear,11/02/2016 00:00,559,11,2,2016,0
None,41.36,0.0,0.0,90,Clouds,overcast clouds,11/02/2016 01:00,351,11,2,2016,1
None,40.03,0.0,0.0,90,Clouds,overcast clouds,11/02/2016 02:00,276,11,2,2016,2
None,40.05,0.0,0.0,1,Mist,mist,11/02/2016 03:00,348,11,2,2016,3
None,39.09,0.0,0.0,1,Mist,mist,11/02/2016 04:00,801,11,2,2016,4
None,38.48,0.0,0.0,75,Mist,mist,11/02/2016 05:00,2711,11,2,2016,5
